CustomerID,PaymentMethod,Price,ProductCategory,ProductID,Quantity,StoreLocation,TransactionDate
195014,Cash,841,Clothing,B,5,"PSC 3390, Box 7970
APO AP 13268",2023-08-05 00:00:00
195017,Credit Card,377,Clothing,A,8,"857 Brown Lights
Port Raymouth, PW 35783",2024-04-14 00:00:00
195025,PayPal,697,Home Decor,A,9,"769 Munoz Parks Suite 188
Ryanton, UT 38418",2023-07-18 00:00:00
195027,Credit Card,622,Electronics,C,9,"739 Kelly Port Apt. 192
Port Elizabeth, IA 52801",2023-05-26 00:00:00
195028,Credit Card,599,Clothing,D,2,"24765 Gutierrez Terrace
Stewartshire, OR 25083",2024-04-13 00:00:00
195031,Cash,587,Electronics,C,3,"8190 Melissa Groves Suite 027
East Donald, FL 22236",2023-07-31 00:00:00
195033,Credit Card,158,Electronics,A,3,"734 Sparks Way Apt. 778
New Heather, WI 82155",2023-07-06 00:00:00
195038,Debit Card,143,Clothing,A,8,"1375 Wallace Fields Apt. 636
Rodriguezberg, FM 97862",2024-01-12 00:00:00
195041,PayPal,836,Electronics,C,2,"728 Martin Mall Suite 923
Lisastad, ME 11331",2024-02-26 00:00:00
195042,Credit Card,355,Electronics,D,9,"0756 Reynolds Mountains Suite 259
West Christopherburgh, ID 10991",2024-02-29 00:00:00
195064,Debit Card,197,Clothing,A,9,"5671 Ray Manor Apt. 914
Port Kathrynfort, WY 03798",2023-12-29 00:00:00
195072,Credit Card,417,Electronics,C,6,"85971 Stacie Mountains Suite 701
South Claudia, GU 90467",2023-05-02 00:00:00
195076,PayPal,835,Electronics,B,5,"184 Tucker Lock
Erichaven, MO 76982",2023-07-25 00:00:00
195080,Credit Card,163,Books,B,7,"7293 Sanders Plaza Suite 945
North Justin, MO 33292",2023-10-01 00:00:00
195088,Cash,833,Books,B,2,"66590 David Viaduct Apt. 551
South Timothyhaven, MD 66678",2023-09-18 00:00:00
195094,Cash,419,Electronics,C,7,"81636 Rice Parkway Apt. 837
Lake Stacymouth, ME 10492",2024-02-11 00:00:00
195096,Debit Card,761,Books,D,9,"734 Moore Ville Suite 428
Crawfordview, WA 80493",2024-02-03 00:00:00
195113,Debit Card,734,Electronics,D,4,"34204 Nathan Cliff
New Angiemouth, OK 42506",2024-03-07 00:00:00
195131,PayPal,360,Books,B,1,"30047 Andrew Plaza Suite 121
Port Nancy, MI 92099",2023-10-08 00:00:00
195132,PayPal,197,Electronics,B,3,"5802 Thompson Camp Apt. 134
Hallmouth, AL 39802",2023-12-07 00:00:00
195139,Cash,925,Books,A,4,"84693 Scott Oval Suite 197
West Adam, PW 76847",2023-12-04 00:00:00
195153,Debit Card,306,Home Decor,C,2,"73542 Swanson Street Suite 674
North Rebeccachester, TX 48168",2023-05-18 00:00:00
195155,Credit Card,310,Electronics,D,2,"657 David Mountain Apt. 790
Port Christinaton, NV 74221",2023-07-07 00:00:00
195176,Cash,196,Books,A,3,"8547 Hernandez Circles
Ronaldport, CT 74693",2023-11-07 00:00:00
195177,Credit Card,806,Books,B,6,"Unit 6094 Box 0198
DPO AP 37823",2024-04-11 00:00:00
195178,Cash,551,Clothing,C,5,"95225 Ronnie Shoal
Toddton, ND 64971",2023-08-30 00:00:00
195186,Credit Card,264,Electronics,B,5,"2958 Gina Springs Suite 238
Savageton, KS 86398",2024-01-10 00:00:00
195237,Cash,912,Electronics,B,9,"81369 Gonzalez Points Apt. 236
Alexanderfurt, MO 33920",2023-08-16 00:00:00
195246,Debit Card,513,Home Decor,A,1,"12525 Stevenson Union
Martinberg, WI 02080",2023-05-30 00:00:00
195257,PayPal,601,Clothing,C,4,"26820 Dylan Corners Suite 958
Lindseyland, KS 05906",2024-01-31 00:00:00
195264,Cash,535,Clothing,A,5,"5986 Michael Walk
Lake Jeremychester, ND 75449",2023-09-27 00:00:00
195270,Credit Card,576,Clothing,B,1,"70965 Woods Rue Apt. 844
Bryanton, PR 57366",2023-11-10 00:00:00
195274,PayPal,282,Home Decor,D,4,"428 Garcia Drive
West Christopher, RI 48616",2024-01-27 00:00:00
195276,PayPal,892,Home Decor,A,9,"308 Davis Row
East Kimberly, MT 77769",2023-12-29 00:00:00
195279,Cash,932,Electronics,C,1,"98136 Stewart Crest Suite 569
Port Kimberly, IA 88500",2023-08-08 00:00:00
195287,Debit Card,592,Clothing,A,9,"4946 Anderson Trail Apt. 356
North Janet, RI 69951",2024-03-30 00:00:00
195289,Credit Card,811,Home Decor,D,3,"7162 Sarah Junctions
Wilsonville, WI 19266",2024-04-19 00:00:00
195310,Credit Card,797,Electronics,B,2,"3788 Jones Ville Suite 901
Gonzalezmouth, NC 65973",2024-04-03 00:00:00
195317,Cash,779,Home Decor,A,6,"344 Cruz Mission
Greenshire, OH 94600",2024-03-24 00:00:00
195325,Debit Card,327,Books,A,9,"USNS Valdez
FPO AE 05462",2024-01-15 00:00:00
195328,PayPal,793,Clothing,A,4,"07551 Charles Pike Suite 813
West Maryhaven, NY 93861",2023-08-25 00:00:00
195332,PayPal,107,Home Decor,A,4,"2282 Thompson Mountain
West Eddieville, PA 57579",2023-11-07 00:00:00
195334,Debit Card,732,Home Decor,C,6,"605 Lewis Plains
Williamsfort, LA 29649",2023-11-13 00:00:00
195363,Cash,334,Home Decor,D,1,"9414 Daniel Mill
Port Oscarside, LA 94035",2023-10-12 00:00:00
195368,Cash,137,Home Decor,C,8,"24348 Sarah Knoll
Hicksside, WI 31701",2023-08-27 00:00:00
195374,PayPal,549,Electronics,D,6,"20220 Smith Summit Apt. 692
Popemouth, CO 78913",2024-02-12 00:00:00
195384,Credit Card,377,Electronics,C,3,"PSC 1753, Box 9890
APO AP 98643",2024-01-06 00:00:00
19539,PayPal,659,Home Decor,B,1,"32781 Kathleen Fields Apt. 798
Dominguezville, NV 90926",2024-01-27 00:00:00
195392,Cash,506,Home Decor,B,6,"165 Williams Fall
South Jasonberg, SD 66353",2024-01-12 00:00:00
195392,Cash,937,Electronics,A,8,"9069 Stewart Neck Suite 600
Burnsside, DE 97616",2023-09-16 00:00:00
195395,Cash,379,Electronics,B,4,"9722 Margaret Junction
Mcdanielfurt, DE 58345",2023-06-13 00:00:00
195409,Cash,909,Clothing,A,8,"4746 Sutton Corner
Port Frank, MP 16622",2023-05-15 00:00:00
195409,Debit Card,748,Home Decor,B,3,"570 Nelson Throughway Suite 938
Johnsonberg, AZ 60917",2023-12-23 00:00:00
195426,Credit Card,915,Electronics,A,9,"9867 Joel Estate Suite 153
South Justinhaven, AK 44986",2023-09-04 00:00:00
195430,Cash,637,Electronics,D,3,"601 Tonya Keys
New Tabithaburgh, MA 46026",2023-05-11 00:00:00
195444,PayPal,503,Electronics,B,2,"4807 Norman Alley
New Elizabeth, PA 12368",2023-07-04 00:00:00
195473,Debit Card,854,Home Decor,C,8,"7346 Hancock Cove Apt. 926
South Kyleburgh, IL 23092",2023-07-02 00:00:00
195475,Cash,995,Books,A,8,"21153 Ashley Court
Lake Gina, TX 36891",2023-06-19 00:00:00
19548,Debit Card,568,Clothing,D,6,"6814 Breanna Crest
Hollyland, NJ 70950",2023-06-25 00:00:00
195482,Cash,796,Home Decor,B,3,"64519 Hicks Drive
Port Rebecca, LA 94625",2023-05-07 00:00:00
195514,PayPal,536,Electronics,D,6,"5947 Deborah Meadow Apt. 132
Spencermouth, MT 90322",2023-11-12 00:00:00
195536,Credit Card,960,Clothing,B,3,"6855 Taylor Shoal
Trevinomouth, CO 87834",2023-09-06 00:00:00
195538,Credit Card,738,Electronics,D,4,"6339 Conway Plains Suite 388
Shawnland, IA 90357",2023-07-18 00:00:00
19555,Credit Card,823,Books,D,3,"59977 Claudia Locks
Lewisside, MA 22450",2024-02-11 00:00:00
19557,Debit Card,152,Home Decor,B,8,"165 Young Ports Suite 516
West Ricky, MN 14295",2023-05-17 00:00:00
195570,Credit Card,132,Electronics,B,1,"549 Steven Path
Danielbury, MP 81887",2023-10-12 00:00:00
195587,Debit Card,200,Books,A,4,"34673 Barnes Springs Apt. 393
South Jamesburgh, ND 72602",2023-06-26 00:00:00
195589,Credit Card,848,Home Decor,C,9,"08299 Kenneth Squares
Reyeston, DE 85239",2023-10-21 00:00:00
195593,Debit Card,177,Clothing,C,2,"602 Herrera Ramp Apt. 935
New Robertton, AZ 68819",2023-11-30 00:00:00
195594,PayPal,102,Electronics,C,9,"88244 Jensen Hollow
Andersonville, AR 47085",2023-07-20 00:00:00
195605,PayPal,916,Home Decor,C,4,"9338 Kathleen Shore
South Keith, ND 70140",2023-11-06 00:00:00
195612,Credit Card,732,Books,A,8,"618 Brock Manors
Woodville, AS 33097",2023-08-16 00:00:00
195624,Credit Card,402,Home Decor,A,6,"75368 Monica Bridge Apt. 649
Nelsonbury, KY 45920",2023-10-01 00:00:00
195626,Debit Card,786,Books,D,5,"USNV Garrison
FPO AA 88352",2024-03-18 00:00:00
195632,Debit Card,699,Clothing,C,5,"261 Alexandra Tunnel
Davisburgh, MN 17723",2023-09-27 00:00:00
195640,Cash,976,Electronics,D,2,"748 Nancy Vista Apt. 194
Brownmouth, VT 70260",2023-12-22 00:00:00
195644,Cash,683,Electronics,C,4,"068 Erica Mill Apt. 288
New Lisabury, HI 62348",2023-10-30 00:00:00
195649,Credit Card,599,Books,C,2,"43459 Curtis Branch
Kaufmanchester, PR 93097",2023-07-05 00:00:00
19566,Credit Card,440,Electronics,A,1,"264 Patrick Inlet Suite 946
Johnsonstad, VT 52228",2023-05-25 00:00:00
195700,Debit Card,139,Electronics,C,1,"051 Kayla Plaza
Duncanborough, MH 62711",2024-01-13 00:00:00
195716,Debit Card,925,Books,D,3,"PSC 8443, Box 8637
APO AE 60455",2023-09-23 00:00:00
195723,Cash,237,Home Decor,D,4,"3504 Stephen Camp Suite 638
Sanchezland, VA 08309",2023-09-30 00:00:00
195725,PayPal,799,Books,C,2,"68109 Singh Corner
North Robertburgh, DE 07797",2024-03-20 00:00:00
19574,PayPal,396,Home Decor,A,2,"1250 Medina Tunnel
Teresaburgh, OH 90207",2024-04-26 00:00:00
195752,Credit Card,373,Books,A,1,"62628 Harry Crescent
Michaelside, VA 83474",2024-04-14 00:00:00
195754,Credit Card,303,Home Decor,A,2,"PSC 2189, Box 2680
APO AA 36973",2024-03-01 00:00:00
195759,Cash,826,Clothing,D,8,"6748 Warren Junction
Brettchester, NM 86585",2023-08-10 00:00:00
195769,Cash,264,Clothing,C,9,"95581 Sharon Squares Apt. 343
East Michelle, MO 24684",2023-12-19 00:00:00
19577,Debit Card,110,Clothing,C,2,"8104 Kimberly Plains Apt. 773
New Angelaview, NY 33896",2023-09-27 00:00:00
19577,Debit Card,973,Home Decor,A,2,"59413 John Forge Apt. 068
South Kristinshire, NJ 90478",2023-12-26 00:00:00
195771,Debit Card,430,Books,D,4,"153 Thomas Mount
Natalieside, PR 66301",2024-03-28 00:00:00
195771,PayPal,435,Electronics,C,7,"19973 Leonard Ports Apt. 740
Lake Yvonnemouth, SD 81678",2023-09-01 00:00:00
195779,PayPal,116,Clothing,A,8,"9177 Miller Station Apt. 029
Micheletown, PR 93250",2024-04-04 00:00:00
19578,Credit Card,928,Home Decor,B,2,"PSC 4168, Box 6214
APO AE 17623",2024-01-17 00:00:00
195783,Debit Card,599,Books,B,1,"150 Ryan Inlet Suite 663
South Christopherfort, OR 71528",2023-05-06 00:00:00
195795,Cash,614,Home Decor,D,7,"04105 Gray Fords Suite 159
North Cody, FL 18395",2023-11-18 00:00:00
195797,Debit Card,593,Books,D,9,"14668 George Ramp
Lake Debra, OR 58508",2024-04-01 00:00:00
195804,Credit Card,964,Clothing,D,4,"USCGC Gonzalez
FPO AA 60493",2024-04-07 00:00:00
195812,PayPal,310,Clothing,A,1,"8848 Tiffany Rue
Harrisfurt, TN 42948",2024-01-21 00:00:00
195813,Debit Card,762,Books,A,4,"USNS Cantu
FPO AE 92102",2024-02-06 00:00:00
195819,PayPal,512,Electronics,A,6,"44962 Tracy Green
Charlesfurt, MT 55620",2023-10-10 00:00:00
19582,Credit Card,554,Books,C,8,"5455 Thomas Curve
Christopherton, AL 91859",2023-06-21 00:00:00
19582,Debit Card,247,Electronics,B,9,"61349 Bailey Fields
Patricktown, IA 49594",2023-12-16 00:00:00
195827,Debit Card,580,Home Decor,B,4,"663 Dickerson Forges Apt. 620
New Phillip, GA 85911",2024-02-26 00:00:00
195830,Credit Card,575,Home Decor,C,6,"0109 Linda Junctions
Davidport, TX 40689",2023-12-31 00:00:00
195857,Credit Card,712,Clothing,A,3,"91570 Miller Vista
Wilkersonburgh, CA 94068",2023-06-26 00:00:00
195860,Cash,474,Electronics,B,3,"491 Scott Roads Suite 953
Georgeland, SD 15880",2023-12-15 00:00:00
195861,PayPal,939,Books,D,4,"849 Frye Grove Apt. 101
New Danielle, ME 18042",2023-06-09 00:00:00
195886,PayPal,701,Electronics,B,7,"9370 Giles Lane Suite 975
New Rachelberg, NH 21262",2024-02-18 00:00:00
195892,PayPal,202,Home Decor,D,9,"394 Michael Plains Apt. 950
Tiffanybury, ME 65227",2023-07-26 00:00:00
1959,Credit Card,367,Home Decor,B,1,"80481 Trevor Unions
Bushchester, IL 89511",2023-09-30 00:00:00
195903,Credit Card,168,Books,A,4,"959 Carter Stravenue Apt. 109
New Julieberg, NM 37654",2023-05-10 00:00:00
195909,Debit Card,394,Electronics,A,1,"PSC 6235, Box 6081
APO AA 49248",2023-12-23 00:00:00
195914,PayPal,337,Clothing,B,3,"96120 Osborne Wall Suite 152
Clarkeburgh, DC 51431",2024-02-07 00:00:00
195922,Credit Card,633,Electronics,C,5,"93487 Pamela Meadows
Arnoldhaven, ME 85199",2023-06-21 00:00:00
19593,Cash,292,Books,B,9,"87800 Robin Loaf
Navarroshire, KY 08040",2024-02-16 00:00:00
195939,Cash,453,Clothing,B,6,"PSC 4851, Box 3810
APO AP 25379",2024-02-06 00:00:00
195948,Debit Card,621,Clothing,B,7,"USNV Martin
FPO AA 73323",2024-04-19 00:00:00
195952,PayPal,358,Home Decor,A,2,"85216 Lisa View Apt. 851
Millerside, VA 51789",2023-11-11 00:00:00
19596,Debit Card,828,Home Decor,A,5,"706 Wendy Manor Suite 383
Amandabury, TN 25456",2023-05-31 00:00:00
195961,Credit Card,780,Clothing,D,9,"000 Thompson Plain Apt. 126
Richardburgh, MA 35975",2024-04-23 00:00:00
195983,Debit Card,125,Books,C,8,"38852 Margaret Stravenue Apt. 334
Jacksonmouth, IA 25325",2023-09-02 00:00:00
196005,Cash,267,Books,D,2,"5741 Lisa Hills
Johnsonside, IN 87397",2023-10-08 00:00:00
196037,PayPal,498,Books,C,8,"14354 Ryan Ports Apt. 650
North Richardport, OR 41342",2023-06-25 00:00:00
196047,Credit Card,292,Clothing,D,1,"390 Phillips Estates
North Steven, HI 22103",2023-08-02 00:00:00
19605,Cash,922,Electronics,B,2,"USS Thomas
FPO AA 61548",2023-08-07 00:00:00
19605,Credit Card,629,Books,A,1,"886 Bobby Walks
Lake Heather, LA 90691",2023-06-09 00:00:00
19606,PayPal,313,Electronics,D,3,"82308 Joseph Cliff
Port Steven, AL 01426",2023-05-18 00:00:00
196064,Credit Card,918,Home Decor,B,4,"10997 Williams Garden Suite 862
Lake Heidi, GU 03999",2023-08-15 00:00:00
196070,PayPal,273,Electronics,C,9,"9157 Stewart Rapids Apt. 290
East Mark, VT 39137",2024-02-25 00:00:00
196072,Credit Card,544,Clothing,A,3,"201 Anthony Light Suite 773
Christensenland, AS 50484",2023-10-24 00:00:00
196078,Cash,349,Books,C,3,"USNV White
FPO AE 06172",2023-12-06 00:00:00
196078,Cash,422,Books,B,2,"440 Hayes Hills Suite 131
North Aaron, IN 75849",2024-01-07 00:00:00
196119,Debit Card,627,Home Decor,B,7,"394 French Crescent Suite 409
Smithside, WA 70799",2024-04-06 00:00:00
196129,PayPal,431,Clothing,D,8,"5343 Collins Alley
Lisastad, GU 84189",2023-11-03 00:00:00
196130,Cash,334,Home Decor,D,4,"33119 Hannah Brooks
Stevenshire, HI 27260",2024-03-20 00:00:00
196130,PayPal,455,Electronics,A,7,"USNV Chapman
FPO AA 27012",2023-10-02 00:00:00
196151,Debit Card,755,Books,C,6,"88487 Jones Vista Suite 719
East Patriciabury, PR 79973",2024-04-12 00:00:00
196167,PayPal,143,Books,C,5,"69007 Carlos Lights Suite 020
West Kylehaven, LA 69243",2024-04-14 00:00:00
196175,Credit Card,389,Books,C,4,"4001 Bernard Brook
Brianhaven, IN 21630",2024-02-15 00:00:00
19618,PayPal,771,Electronics,C,2,"2767 Nicholas Vista
North Timothyland, MS 29415",2023-06-14 00:00:00
196200,Credit Card,291,Home Decor,D,2,"2388 Ward Park
Townsendport, HI 23742",2024-04-27 00:00:00
196210,PayPal,545,Electronics,D,9,"2586 Thompson Flat
South Laurenberg, IN 24880",2023-06-22 00:00:00
196215,Credit Card,923,Clothing,D,1,"56220 Freeman Common Apt. 382
New Deannaport, MO 70168",2023-07-14 00:00:00
196220,Cash,769,Clothing,B,6,"998 Bruce Alley Suite 994
Lake Emilyville, MD 02383",2024-01-31 00:00:00
196221,Cash,744,Clothing,A,8,"3001 Kevin Gardens Suite 170
Nicolemouth, PR 95837",2024-04-26 00:00:00
196224,Credit Card,233,Home Decor,C,7,"16248 William Fork
Davidberg, AZ 30839",2023-10-01 00:00:00
196237,Cash,216,Electronics,B,1,"587 Diaz Green
West Sharon, VA 88724",2024-02-03 00:00:00
196242,Cash,472,Clothing,A,5,"281 Simpson Key Suite 858
East Edward, IA 03032",2023-06-30 00:00:00
196244,Cash,116,Home Decor,B,2,"013 Espinoza Ridge
Dominicville, NJ 93400",2023-11-09 00:00:00
196251,Cash,930,Home Decor,A,2,"Unit 9873 Box 6832
DPO AP 42395",2024-03-14 00:00:00
196257,PayPal,253,Clothing,A,9,"7507 Waters Wells Suite 144
Samueltown, FM 04788",2023-10-14 00:00:00
196261,Debit Card,510,Home Decor,A,2,"24430 Charles Mills Apt. 551
Austinbury, MP 92643",2023-10-10 00:00:00
196274,Debit Card,165,Electronics,D,3,"382 Flores Forks
West Denise, TX 80774",2024-02-10 00:00:00
196275,Debit Card,931,Home Decor,D,4,"80353 Evans Garden
Gilberttown, PA 44227",2023-09-11 00:00:00
196284,Debit Card,204,Home Decor,C,9,"3830 Logan Alley Suite 694
Leviville, ID 48861",2023-08-12 00:00:00
196291,Debit Card,791,Books,B,8,"2033 Winters Court Apt. 087
North Linda, SD 80990",2023-07-25 00:00:00
196293,PayPal,990,Home Decor,C,6,"PSC 2590, Box 9471
APO AE 37080",2023-07-07 00:00:00
196303,PayPal,555,Clothing,D,9,"5593 Jones Springs
Lisaview, NH 73999",2024-04-22 00:00:00
196310,Cash,459,Home Decor,A,9,"488 Jeremy Common
South Lindsay, MD 08032",2023-07-06 00:00:00
19632,Credit Card,781,Home Decor,D,7,"00789 Jamie Mall Apt. 068
Port Lauren, PA 54357",2023-04-30 00:00:00
19636,PayPal,672,Electronics,A,2,"732 Carolyn Estates
South Jamesmouth, AL 43928",2023-12-15 00:00:00
196362,Debit Card,113,Electronics,A,8,"78733 Reynolds Wells Apt. 426
Stevenfurt, WV 19383",2023-09-21 00:00:00
196373,Cash,542,Home Decor,B,4,"93754 Eric Fords Apt. 299
North Wyatthaven, WA 01392",2024-02-24 00:00:00
196375,Cash,389,Clothing,A,8,"255 Humphrey Walk
Turnerport, SD 49551",2024-03-22 00:00:00
196375,PayPal,616,Clothing,B,6,"5546 Jennifer Drive
Dixonfort, TX 27388",2024-04-06 00:00:00
196384,Debit Card,777,Home Decor,B,4,"Unit 7672 Box 3275
DPO AP 60123",2023-12-30 00:00:00
196388,Credit Card,610,Clothing,C,2,"7048 Anne Mountain Suite 400
Wisebury, UT 35034",2023-06-13 00:00:00
196393,PayPal,203,Electronics,B,3,"5810 Kevin Well Suite 039
Lake Ashleyborough, MN 73525",2023-12-04 00:00:00
196393,PayPal,495,Electronics,D,9,"03094 Parker Greens
East Kurtchester, ME 14790",2023-06-10 00:00:00
196395,Debit Card,909,Home Decor,B,8,"5527 Sanders Burg Apt. 879
North Michaelshire, NH 98456",2023-06-28 00:00:00
19641,Debit Card,552,Home Decor,D,9,"9817 Hansen Ramp
West Stacy, SD 83965",2023-07-01 00:00:00
196411,Cash,263,Home Decor,B,4,"052 Derrick Burgs Apt. 798
Foleyview, MO 04627",2024-03-26 00:00:00
196412,Credit Card,802,Books,A,2,"0652 Johnson Estates Apt. 062
North Trevormouth, SC 41016",2024-02-22 00:00:00
196445,Credit Card,831,Home Decor,D,6,"43545 Day Crossing Suite 890
Patrickview, ND 92765",2023-10-19 00:00:00
196449,Cash,294,Books,D,3,"771 Weber Common
Anthonyview, KY 70912",2023-06-29 00:00:00
196449,Debit Card,348,Clothing,D,5,"305 Roberts Plain Suite 116
Lake Joytown, OK 01619",2024-01-06 00:00:00
19645,Debit Card,901,Electronics,A,9,"4801 Marie Lakes Suite 490
Christophershire, OR 93994",2023-11-25 00:00:00
196451,Debit Card,794,Home Decor,B,4,"18847 Blackwell Mountains Suite 239
North Kim, WA 00617",2024-02-06 00:00:00
196457,Credit Card,917,Electronics,B,6,"905 Joshua Streets Apt. 768
Lake Barbaraberg, MH 81065",2023-10-25 00:00:00
196483,Credit Card,759,Books,B,1,"PSC 5326, Box 0309
APO AA 02557",2024-02-11 00:00:00
196487,PayPal,310,Clothing,D,9,"059 Jones Overpass Apt. 343
North Laurenfort, VI 60137",2024-04-06 00:00:00
196505,Credit Card,564,Home Decor,C,1,"6007 Ortiz Walk
Caldwellbury, LA 44185",2024-03-20 00:00:00
196513,Cash,475,Electronics,A,7,"0762 Samantha Tunnel
Lake Ashley, CA 73714",2023-09-16 00:00:00
196515,Debit Card,142,Electronics,B,3,"1576 Stout Stravenue
Port Melissa, SC 15212",2023-06-04 00:00:00
196517,PayPal,309,Home Decor,A,6,"91876 Larson Valleys Apt. 735
Lake Sharon, DE 41194",2024-04-08 00:00:00
196523,Cash,771,Home Decor,A,6,"0348 Aaron Keys
New Dalton, VI 82956",2023-12-20 00:00:00
196523,PayPal,785,Books,D,9,"22273 Alicia Circles
Joshuastad, MP 06756",2023-08-21 00:00:00
196530,Credit Card,749,Electronics,C,6,"76410 Curry Place Suite 583
Heidiberg, WV 12758",2023-06-15 00:00:00
196535,Debit Card,606,Books,D,8,"7463 Lindsay Estate Apt. 399
South Sarah, PW 27770",2024-03-28 00:00:00
196536,Debit Card,936,Books,C,3,"796 Lynch Prairie Suite 392
Jenkinsburgh, WV 74741",2024-03-19 00:00:00
196560,Credit Card,800,Home Decor,C,6,"3511 Miles Meadows
Normanhaven, RI 75148",2024-01-19 00:00:00
196565,Cash,144,Clothing,B,2,"5606 Perez Shoal Apt. 676
South Cheryl, ND 31483",2023-06-22 00:00:00
196568,PayPal,219,Home Decor,D,1,"8682 Jenkins Neck Apt. 523
Lake Amandaborough, ND 62977",2024-02-02 00:00:00
196579,Credit Card,875,Clothing,D,8,"003 Miller Shores
Allenfort, IA 84825",2023-05-11 00:00:00
196587,Credit Card,632,Home Decor,B,7,"837 Amy Shoals Apt. 310
Christinehaven, GA 47010",2023-05-10 00:00:00
1966,PayPal,130,Electronics,C,9,"8767 Clark Spring
Port Nicole, GU 47718",2024-03-18 00:00:00
196604,Credit Card,503,Books,A,2,"5045 Wilson Hills
Adamton, AS 70497",2024-03-27 00:00:00
196608,Cash,577,Books,D,3,"66146 Monica Circles
Hardinborough, HI 46518",2023-08-23 00:00:00
196620,Debit Card,542,Books,B,8,"430 Johnson Highway Suite 833
Port Matthewville, CO 65313",2023-12-10 00:00:00
196629,PayPal,642,Books,B,8,"462 Jonathan Ports Apt. 606
Davidfort, NM 63518",2023-12-16 00:00:00
196633,Debit Card,725,Home Decor,C,6,"0054 Green Street
Alexaland, WI 90394",2023-12-01 00:00:00
196636,PayPal,462,Books,D,3,"Unit 6583 Box 4213
DPO AP 72667",2023-05-19 00:00:00
196650,Cash,453,Home Decor,D,9,"9145 Cobb Mission Suite 305
Andreaport, NE 67088",2024-03-24 00:00:00
196653,PayPal,253,Clothing,B,2,"016 Christian Extension Apt. 155
Port Angelatown, IA 87649",2023-11-14 00:00:00
196654,PayPal,631,Books,B,8,"2279 David Mission
South Bonnie, CA 44449",2024-03-17 00:00:00
196659,Debit Card,431,Clothing,A,3,"59343 Monica Junctions Suite 810
New Dustinton, MP 52749",2024-04-01 00:00:00
196662,Debit Card,800,Electronics,B,1,"10782 Patrick Ridges Apt. 634
Deborahport, FM 28417",2023-06-12 00:00:00
196664,Cash,400,Electronics,D,7,"303 Aaron Glen
Port Denise, MH 07463",2024-03-28 00:00:00
196667,Cash,932,Electronics,D,7,"555 Amber Union
Jordanville, GA 63183",2023-12-15 00:00:00
196667,Debit Card,904,Clothing,C,4,"PSC 6618, Box 0008
APO AA 65947",2024-02-21 00:00:00
196668,Cash,880,Home Decor,C,1,"18128 Ramirez Fords
New Sean, ME 40941",2024-03-08 00:00:00
196696,Credit Card,860,Books,D,4,"45360 Kent Trail
Whitetown, OK 87583",2023-11-15 00:00:00
196709,PayPal,393,Books,D,7,"612 Adams Avenue Apt. 606
North Julie, VI 36052",2023-11-11 00:00:00
196710,Credit Card,982,Electronics,C,9,"7966 Richardson Heights
East Jennifer, NH 83003",2024-01-10 00:00:00
19673,PayPal,762,Electronics,C,9,"43031 James Coves
South Danaburgh, LA 97957",2023-12-25 00:00:00
196731,Debit Card,795,Books,B,2,"6134 Rodriguez Shoal
Danielbury, NV 52994",2023-07-14 00:00:00
196732,Cash,732,Electronics,B,1,"559 Martinez Prairie Suite 744
Duartestad, WI 41499",2023-11-17 00:00:00
196744,Credit Card,750,Clothing,C,5,"279 Gonzalez Creek
Patriciaburgh, KS 97829",2023-09-13 00:00:00
196746,Cash,809,Books,D,6,"27654 Justin Causeway
West Erikstad, MO 07491",2023-12-05 00:00:00
196751,Credit Card,422,Clothing,C,9,"7217 Michael Springs Suite 829
Lake Donald, MT 36789",2023-08-02 00:00:00
196752,PayPal,575,Electronics,D,7,"9450 Flores Plain Apt. 650
Gregorystad, MP 44276",2024-01-05 00:00:00
196757,Debit Card,494,Home Decor,A,7,"94633 Reynolds Expressway Suite 087
South Danielle, TX 84024",2023-09-03 00:00:00
196781,PayPal,580,Home Decor,A,7,"3774 Gregory Well Apt. 400
North Nicholashaven, DE 17932",2023-09-14 00:00:00
196788,Debit Card,750,Home Decor,A,7,"373 Michael Pine Apt. 476
West Timothychester, WA 85157",2023-09-13 00:00:00
196794,Cash,458,Electronics,B,9,"18954 Mckenzie View Apt. 561
Port Stephanie, NE 88572",2023-08-30 00:00:00
196798,Debit Card,409,Electronics,C,2,"Unit 3788 Box 8360
DPO AA 12252",2023-08-02 00:00:00
196819,Credit Card,115,Books,A,3,"PSC 5218, Box 6328
APO AP 05656",2023-12-29 00:00:00
196832,Credit Card,966,Home Decor,C,8,"959 Baker Passage Suite 168
West Cherylville, GU 53320",2023-11-30 00:00:00
196865,Debit Card,435,Electronics,A,9,"27072 Figueroa Junction Apt. 832
West Geraldshire, MI 96762",2023-11-04 00:00:00
196866,Cash,429,Clothing,B,7,"86451 Ramirez Summit Apt. 961
Port Darrell, MI 24136",2024-01-30 00:00:00
196889,Credit Card,800,Books,D,4,"03713 Figueroa Walks
Port Joshua, NJ 81040",2024-03-25 00:00:00
196902,PayPal,208,Clothing,A,4,"9646 Lee Junctions
Amyfurt, VT 63920",2023-11-17 00:00:00
196908,Credit Card,733,Electronics,B,2,"1342 Barrett Place
New Olivia, IL 46046",2023-05-05 00:00:00
19691,Cash,954,Books,B,4,"563 Cindy Inlet
New Erica, IL 53415",2023-07-15 00:00:00
196921,Cash,694,Clothing,D,4,"168 Patel Ports
South Dylanmouth, CO 41979",2024-03-19 00:00:00
